1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;5122000;Solingen;vers.;59;36;23;0;0;0;2;1;1;2;1;1;3;1;2;7;7;0;45;26;19;2;1;1;47;27;20
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;5122000;Solingen;voll.;314;216;98;2;1;1;18;12;6;20;13;7;43;35;8;31;23;8;201;135;66;19;10;9;220;145;75
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;5122000;Solingen;insg.;373;252;121;2;1;1;20;13;7;22;14;8;46;36;10;38;30;8;246;161;85;21;11;10;267;172;95
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;8111000;Stuttgart;vers.;402;314;88;3;2;1;3;3;0;6;5;1;17;12;5;18;10;8;331;266;65;30;21;9;361;287;74
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;8111000;Stuttgart;voll.;1,648;1,295;353;11;7;4;50;37;13;61;44;17;156;109;47;203;163;40;1,182;950;232;46;29;17;1,228;979;249
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;8111000;Stuttgart;insg.;2,050;1,609;441;14;9;5;53;40;13;67;49;18;173;121;52;221;173;48;1,513;1,216;297;76;50;26;1,589;1,266;323
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;7211000;Trier;vers.;48;31;17;1;0;1;1;1;0;2;1;1;4;3;1;7;5;2;33;21;12;2;1;1;35;22;13
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;7211000;Trier;voll.;249;188;61;0;0;0;15;11;4;15;11;4;22;15;7;33;18;15;173;140;33;6;4;2;179;144;35
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;7211000;Trier;insg.;297;219;78;1;0;1;16;12;4;17;12;5;26;18;8;40;23;17;206;161;45;8;5;3;214;166;48
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;8421000;Ulm;vers.;31;20;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;29;19;10;1;1;0;30;20;10
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;8421000;Ulm;voll.;323;243;80;1;1;0;19;9;10;20;10;10;34;21;13;45;35;10;214;171;43;10;6;4;224;177;47
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;8421000;Ulm;insg.;354;263;91;1;1;0;19;9;10;20;10;10;34;21;13;46;35;11;243;190;53;11;7;4;254;197;57
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;6414000;Wiesbaden;vers.;80;47;33;0;0;0;4;3;1;4;3;1;6;2;4;6;4;2;57;35;22;7;3;4;64;38;26
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;6414000;Wiesbaden;voll.;769;534;235;5;4;1;51;32;19;56;36;20;94;58;36;80;59;21;499;356;143;40;25;15;539;381;158
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;6414000;Wiesbaden;insg.;849;581;268;5;4;1;55;35;20;60;39;21;100;60;40;86;63;23;556;391;165;47;28;19;603;419;184
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;3103000;Wolfsburg;vers.;37;30;7;0;0;0;2;1;1;2;1;1;1;1;0;0;0;0;32;27;5;2;1;1;34;28;6
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;3103000;Wolfsburg;voll.;230;173;57;1;1;0;5;2;3;6;3;3;18;17;1;16;11;5;183;136;47;7;6;1;190;142;48
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;3103000;Wolfsburg;insg.;267;203;64;1;1;0;7;3;4;8;4;4;19;18;1;16;11;5;215;163;52;9;7;2;224;170;54
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;5124000;Wuppertal;vers.;221;146;75;2;2;0;12;5;7;14;7;7;14;7;7;15;8;7;159;112;47;19;12;7;178;124;54
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;5124000;Wuppertal;voll.;1,061;722;339;9;6;3;81;51;30;90;57;33;140;96;44;108;71;37;682;466;216;41;32;9;723;498;225
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;5124000;Wuppertal;insg.;1,282;868;414;11;8;3;93;56;37;104;64;40;154;103;51;123;79;44;841;578;263;60;44;16;901;622;279
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;9663000;Würzburg;vers.;60;38;22;2;2;0;0;0;0;2;2;0;4;3;1;4;3;1;47;28;19;3;2;1;50;30;20
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;9663000;Würzburg;voll.;269;215;54;2;2;0;7;5;2;9;7;2;33;24;9;40;29;11;181;150;31;6;5;1;187;155;32
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;9663000;Würzburg;insg.;329;253;76;4;4;0;7;5;2;11;9;2;37;27;10;44;32;12;228;178;50;9;7;2;237;185;52
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;vers.;139;93;46;1;1;0;4;2;2;5;3;2;11;7;4;12;10;2;100;67;33;11;6;5;111;73;38
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;voll.;1,794;1,033;761;3;2;1;80;51;29;83;53;30;102;55;47;159;89;70;1,297;741;556;153;95;58;1,450;836;614
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;insg.;1,933;1,126;807;4;3;1;84;53;31;88;56;32;113;62;51;171;99;72;1,397;808;589;164;101;63;1,561;909;652
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;vers.;178;123;55;4;3;1;8;4;4;12;7;5;13;8;5;10;8;2;134;94;40;9;6;3;143;100;43
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;voll.;2,246;1,469;777;18;12;6;149;105;44;167;117;50;162;102;60;207;146;61;1,592;1,041;551;118;63;55;1,710;1,104;606
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;insg.;2,424;1,592;832;22;15;7;157;109;48;179;124;55;175;110;65;217;154;63;1,726;1,135;591;127;69;58;1,853;1,204;649
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;vers.;79;48;31;0;0;0;1;1;0;1;1;0;3;2;1;9;8;1;55;30;25;11;7;4;66;37;29
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;voll.;524;276;248;3;2;1;34;24;10;37;26;11;55;40;15;35;19;16;340;167;173;57;24;33;397;191;206
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;insg.;603;324;279;3;2;1;35;25;10;38;27;11;58;42;16;44;27;17;395;197;198;68;31;37;463;228;235
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;vers.;2,579;1,755;824;22;12;10;80;56;24;102;68;34;127;83;44;119;86;33;1,987;1,358;629;244;160;84;2,231;1,518;713
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;voll.;29,458;17,094;12,364;215;126;89;2,090;1,405;685;2,305;1,531;774;2,113;1,262;851;1,651;867;784;21,454;12,337;9,117;1,935;1,097;838;23,389;13,434;9,955
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;insg.;32,037;18,849;13,188;237;138;99;2,170;1,461;709;2,407;1,599;808;2,240;1,345;895;1,770;953;817;23,441;13,695;9,746;2,179;1,257;922;25,620;14,952;10,668
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;vers.;144;82;62;3;2;1;6;5;1;9;7;2;6;2;4;8;2;6;111;65;46;10;6;4;121;71;50
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;voll.;1,696;853;843;18;9;9;72;43;29;90;52;38;107;49;58;153;70;83;1,231;623;608;115;59;56;1,346;682;664
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;insg.;1,840;935;905;21;11;10;78;48;30;99;59;40;113;51;62;161;72;89;1,342;688;654;125;65;60;1,467;753;714
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;vers.;159;95;64;1;0;1;12;7;5;13;7;6;7;5;2;11;6;5;111;68;43;17;9;8;128;77;51
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;voll.;2,291;1,281;1,010;23;16;7;160;105;55;183;121;62;200;123;77;189;103;86;1,575;851;724;144;83;61;1,719;934;785
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;insg.;2,450;1,376;1,074;24;16;8;172;112;60;196;128;68;207;128;79;200;109;91;1,686;919;767;161;92;69;1,847;1,011;836
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;vers.;437;262;175;4;1;3;15;9;6;19;10;9;22;13;9;29;15;14;331;202;129;36;22;14;367;224;143
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;voll.;2,228;1,289;939;19;6;13;128;84;44;147;90;57;194;118;76;159;96;63;1,549;877;672;179;108;71;1,728;985;743
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;insg.;2,665;1,551;1,114;23;7;16;143;93;50;166;100;66;216;131;85;188;111;77;1,880;1,079;801;215;130;85;2,095;1,209;886
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;vers.;33;18;15;1;1;0;5;4;1;6;5;1;2;2;0;2;0;2;21;9;12;2;2;0;23;11;12
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;voll.;611;318;293;6;5;1;64;42;22;70;47;23;57;32;25;31;9;22;401;198;203;52;32;20;453;230;223
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;insg.;644;336;308;7;6;1;69;46;23;76;52;24;59;34;25;33;9;24;422;207;215;54;34;20;476;241;235
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;vers.;69;46;23;0;0;0;0;0;0;0;0;0;3;1;2;7;5;2;56;38;18;3;2;1;59;40;19
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;voll.;1,489;870;619;12;10;2;74;40;34;86;50;36;111;70;41;155;76;79;1,040;620;420;97;54;43;1,137;674;463
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;insg.;1,558;916;642;12;10;2;74;40;34;86;50;36;114;71;43;162;81;81;1,096;658;438;100;56;44;1,196;714;482
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;vers.;230;156;74;1;0;1;7;4;3;8;4;4;11;3;8;13;8;5;180;129;51;18;12;6;198;141;57
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;voll.;3,646;2,142;1,504;13;6;7;144;85;59;157;91;66;247;148;99;284;153;131;2,736;1,629;1,107;222;121;101;2,958;1,750;1,208
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;insg.;3,876;2,298;1,578;14;6;8;151;89;62;165;95;70;258;151;107;297;161;136;2,916;1,758;1,158;240;133;107;3,156;1,891;1,265
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;vers.;19;13;6;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;17;12;5;0;0;0;17;12;5
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;voll.;1,148;654;494;5;0;5;60;46;14;65;46;19;103;61;42;100;51;49;819;452;367;61;44;17;880;496;384
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;insg.;1,167;667;500;5;0;5;60;46;14;65;46;19;104;61;43;101;52;49;836;464;372;61;44;17;897;508;389
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;vers.;49;37;12;0;0;0;0;0;0;0;0;0;6;5;1;3;3;0;36;26;10;4;3;1;40;29;11
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;voll.;1,101;649;452;11;10;1;56;34;22;67;44;23;109;74;35;90;50;40;761;429;332;74;52;22;835;481;354
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;insg.;1,150;686;464;11;10;1;56;34;22;67;44;23;115;79;36;93;53;40;797;455;342;78;55;23;875;510;365
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12052000;Cottbus;vers.;32;21;11;0;0;0;4;2;2;4;2;2;2;2;0;4;4;0;20;11;9;2;2;0;22;13;9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12052000;Cottbus;voll.;649;375;274;6;4;2;40;29;11;46;33;13;52;35;17;48;33;15;454;250;204;49;24;25;503;274;229
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;12052000;Cottbus;insg.;681;396;285;6;4;2;44;31;13;50;35;15;54;37;17;52;37;15;474;261;213;51;26;25;525;287;238
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;vers.;26;12;14;0;0;0;1;1;0;1;1;0;2;1;1;4;4;0;18;5;13;1;1;0;19;6;13
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;voll.;704;375;329;4;1;3;34;19;15;38;20;18;54;28;26;55;32;23;512;272;240;45;23;22;557;295;262
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;insg.;730;387;343;4;1;3;35;20;15;39;21;18;56;29;27;59;36;23;530;277;253;46;24;22;576;301;275
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;vers.;451;271;180;3;1;2;14;9;5;17;10;7;21;14;7;32;14;18;336;204;132;45;29;16;381;233;148
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;voll.;4,512;2,538;1,974;17;11;6;265;166;99;282;177;105;308;178;130;338;179;159;3,299;1,828;1,471;285;176;109;3,584;2,004;1,580
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;insg.;4,963;2,809;2,154;20;12;8;279;175;104;299;187;112;329;192;137;370;193;177;3,635;2,032;1,603;330;205;125;3,965;2,237;1,728
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;vers.;127;84;43;0;0;0;1;1;0;1;1;0;9;6;3;10;8;2;90;58;32;17;11;6;107;69;38
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;voll.;2,374;1,450;924;40;23;17;164;98;66;204;121;83;179;114;65;201;118;83;1,645;1,023;622;145;74;71;1,790;1,097;693
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;insg.;2,501;1,534;967;40;23;17;165;99;66;205;122;83;188;120;68;211;126;85;1,735;1,081;654;162;85;77;1,897;1,166;731
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;vers.;247;126;121;6;4;2;19;7;12;25;11;14;25;10;15;15;5;10;162;85;77;20;15;5;182;100;82
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;voll.;3,697;1,901;1,796;33;24;9;288;191;97;321;215;106;313;185;128;250;133;117;2,574;1,250;1,324;239;118;121;2,813;1,368;1,445
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;insg.;3,944;2,027;1,917;39;28;11;307;198;109;346;226;120;338;195;143;265;138;127;2,736;1,335;1,401;259;133;126;2,995;1,468;1,527
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;vers.;360;230;130;6;1;5;19;5;14;25;6;19;12;11;1;19;13;6;278;184;94;26;16;10;304;200;104
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;voll.;4,451;2,711;1,740;26;13;13;164;94;70;190;107;83;281;177;104;403;250;153;3,284;1,996;1,288;293;181;112;3,577;2,177;1,400
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;insg.;4,811;2,941;1,870;32;14;18;183;99;84;215;113;102;293;188;105;422;263;159;3,562;2,180;1,382;319;197;122;3,881;2,377;1,504
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;vers.;135;105;30;0;0;0;5;5;0;5;5;0;6;5;1;15;14;1;99;74;25;10;7;3;109;81;28
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;voll.;1,304;795;509;12;6;6;82;47;35;94;53;41;94;61;33;121;85;36;912;551;361;83;45;38;995;596;399
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;insg.;1,439;900;539;12;6;6;87;52;35;99;58;41;100;66;34;136;99;37;1,011;625;386;93;52;41;1,104;677;427
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;vers.;31;26;5;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;23;19;4;3;3;0;26;22;4
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;voll.;472;317;155;6;5;1;32;27;5;38;32;6;39;27;12;36;22;14;334;221;113;25;15;10;359;236;123
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;insg.;503;343;160;6;5;1;32;27;5;38;32;6;41;29;12;39;24;15;357;240;117;28;18;10;385;258;127
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;vers.;301;173;128;5;2;3;16;9;7;21;11;10;24;13;11;16;7;9;198;107;91;42;35;7;240;142;98
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;voll.;3,411;1,853;1,558;37;19;18;218;144;74;255;163;92;323;176;147;246;131;115;2,339;1,241;1,098;248;142;106;2,587;1,383;1,204
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;insg.;3,712;2,026;1,686;42;21;21;234;153;81;276;174;102;347;189;158;262;138;124;2,537;1,348;1,189;290;177;113;2,827;1,525;1,302
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;vers.;186;123;63;1;1;0;3;2;1;4;3;1;0;0;0;7;3;4;161;106;55;14;11;3;175;117;58
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;voll.;4,654;2,682;1,972;28;12;16;135;85;50;163;97;66;202;108;94;298;153;145;3,646;2,128;1,518;345;196;149;3,991;2,324;1,667
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;insg.;4,840;2,805;2,035;29;13;16;138;87;51;167;100;67;202;108;94;305;156;149;3,807;2,234;1,573;359;207;152;4,166;2,441;1,725
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;vers.;152;103;49;1;0;1;2;1;1;3;1;2;7;6;1;8;5;3;120;81;39;14;10;4;134;91;43
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;voll.;1,877;1,222;655;25;18;7;90;62;28;115;80;35;147;88;59;143;103;40;1,357;875;482;115;76;39;1,472;951;521
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;insg.;2,029;1,325;704;26;18;8;92;63;29;118;81;37;154;94;60;151;108;43;1,477;956;521;129;86;43;1,606;1,042;564
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;vers.;30;22;8;2;1;1;0;0;0;2;1;1;6;6;0;0;0;0;19;13;6;3;2;1;22;15;7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;voll.;435;227;208;3;2;1;31;22;9;34;24;10;44;27;17;33;17;16;304;148;156;20;11;9;324;159;165
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;insg.;465;249;216;5;3;2;31;22;9;36;25;11;50;33;17;33;17;16;323;161;162;23;13;10;346;174;172
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;vers.;134;72;62;0;0;0;8;5;3;8;5;3;6;5;1;9;3;6;97;50;47;14;9;5;111;59;52
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;voll.;2,202;1,126;1,076;24;14;10;162;111;51;186;125;61;201;120;81;175;84;91;1,519;721;798;121;76;45;1,640;797;843
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;insg.;2,336;1,198;1,138;24;14;10;170;116;54;194;130;64;207;125;82;184;87;97;1,616;771;845;135;85;50;1,751;856;895
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3159016;Göttingen;vers.;85;70;15;2;1;1;3;3;0;5;4;1;3;2;1;5;3;2;64;54;10;8;7;1;72;61;11
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3159016;Göttingen;voll.;945;561;384;9;5;4;49;39;10;58;44;14;47;19;28;101;46;55;679;417;262;60;35;25;739;452;287
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3159016;Göttingen;insg.;1,030;631;399;11;6;5;52;42;10;63;48;15;50;21;29;106;49;57;743;471;272;68;42;26;811;513;298
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5754008;Gütersloh;vers.;51;25;26;2;1;1;0;0;0;2;1;1;3;1;2;3;2;1;37;17;20;6;4;2;43;21;22
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5754008;Gütersloh;voll.;495;237;258;6;4;2;29;23;6;35;27;8;32;14;18;43;22;21;354;159;195;31;15;16;385;174;211
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5754008;Gütersloh;insg.;546;262;284;8;5;3;29;23;6;37;28;9;35;15;20;46;24;22;391;176;215;37;19;18;428;195;233
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;vers.;135;67;68;1;0;1;7;6;1;8;6;2;9;2;7;9;4;5;89;42;47;20;13;7;109;55;54
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;voll.;1,628;870;758;16;7;9;123;81;42;139;88;51;142;72;70;127;65;62;1,110;583;527;110;62;48;1,220;645;575
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;insg.;1,763;937;826;17;7;10;130;87;43;147;94;53;151;74;77;136;69;67;1,199;625;574;130;75;55;1,329;700;629
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);vers.;174;116;58;1;0;1;5;3;2;6;3;3;16;13;3;7;5;2;129;87;42;16;8;8;145;95;50
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);voll.;2,282;1,373;909;21;8;13;206;125;81;227;133;94;241;162;79;176;112;64;1,545;906;639;93;60;33;1,638;966;672
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);insg.;2,456;1,489;967;22;8;14;211;128;83;233;136;97;257;175;82;183;117;66;1,674;993;681;109;68;41;1,783;1,061;722
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2000000;Hamburg;vers.;553;381;172;4;2;2;24;16;8;28;18;10;27;16;11;25;19;6;432;301;131;41;27;14;473;328;145
