Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7111000,Koblenz,M,642,0,0,0,0,0,0,7,35,42,93,135,67,64,131,135,174,53,10,4,507,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5315000,Koeln,M,"5,245",0,0,0,0,5,5,76,321,397,870,"1,272",530,471,"1,001",982,"1,261",541,160,28,"3,973",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5114000,Krefeld,M,619,0,0,0,0,2,2,13,37,50,96,148,60,49,109,111,158,69,23,1,471,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),14713000,Leipzig,M,"1,256",0,0,0,0,2,2,20,62,82,138,222,83,115,198,279,433,101,20,3,"1,034",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5316000,Leverkusen,M,364,0,0,0,0,1,1,9,24,33,65,99,39,41,80,68,84,23,10,0,265,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),1003000,Luebeck,M,860,0,0,0,0,0,0,28,80,108,163,271,69,68,137,157,180,82,28,5,589,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7314000,Ludwigshafen am Rhein,M,469,0,0,0,0,1,1,13,33,46,72,119,55,44,99,95,96,40,19,1,350,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),15003000,Magdeburg,M,599,0,0,0,0,3,3,27,24,51,85,139,46,52,98,143,167,45,6,1,460,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7315000,Mainz,M,859,0,0,0,0,0,0,25,65,90,131,221,99,77,176,159,195,85,22,1,638,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8222000,Mannheim,M,"2,149",0,0,0,1,4,5,30,107,137,423,565,290,242,532,401,442,168,38,3,"1,584",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5170024,Moers,M,170,0,0,0,0,0,0,6,9,15,34,49,17,12,29,37,38,14,3,0,121,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5116000,Moenchengladbach,M,823,0,0,0,0,1,1,23,61,84,110,195,84,60,144,178,210,68,20,8,628,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5117000,Muelheim an der Ruhr,M,413,0,0,0,0,0,0,15,38,53,66,119,28,36,64,61,91,60,16,2,294,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9162000,Muenchen,M,"6,523",0,0,0,0,4,4,130,454,584,"1,309","1,897",815,649,"1,464","1,248","1,291",452,132,39,"4,626",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5515000,Muenster,M,676,0,1,0,0,4,5,24,55,79,122,206,57,57,114,130,158,54,12,2,470,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5162024,Neuss,M,580,0,0,0,0,0,0,4,36,40,116,156,48,59,107,106,150,50,8,3,424,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9564000,Nuernberg,M,"2,796",0,0,0,0,5,5,67,183,250,549,804,274,272,546,505,637,232,57,15,"1,992",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5119000,Oberhausen,M,"1,016",0,0,0,0,1,1,7,48,55,218,274,143,116,259,192,189,78,21,3,742,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6413000,Offenbach am Main,M,"1,140",0,0,0,0,0,0,7,48,55,218,273,157,119,276,245,249,75,22,0,867,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3403000,Oldenburg (Oldenburg),M,563,0,0,0,2,2,4,38,75,113,108,225,57,41,98,75,105,39,17,4,338,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3404000,Osnabrueck,M,749,0,0,0,0,2,2,13,58,71,109,182,62,68,130,148,211,65,12,1,567,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5774032,Paderborn,M,463,0,0,0,0,0,0,17,48,65,106,171,44,39,83,71,99,28,11,0,292,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8231000,Pforzheim,M,368,0,0,0,0,0,0,7,42,49,71,120,35,33,68,70,66,35,9,0,248,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),12054000,Potsdam,M,428,0,0,0,0,10,10,28,42,70,58,138,35,30,65,89,115,18,3,0,290,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5562032,Recklinghausen,M,493,0,0,0,0,1,1,10,54,64,82,147,53,40,93,97,108,29,16,3,346,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9362000,Regensburg,M,611,0,0,0,0,1,1,21,49,70,109,180,64,59,123,113,140,45,9,1,431,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5120000,Remscheid,M,245,0,0,0,0,1,1,9,19,28,24,53,29,22,51,46,73,18,4,0,192,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8415061,Reutlingen,M,307,0,0,0,0,1,1,17,49,66,70,137,27,28,55,48,41,20,5,1,170,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),13003000,Rostock,M,649,0,0,0,0,7,7,38,35,73,102,182,49,52,101,150,172,34,7,3,467,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),10041100,Saarbruecken,M,696,0,0,0,0,3,3,15,35,50,90,143,64,75,139,120,192,72,25,5,553,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3102000,Salzgitter,M,230,0,0,0,0,0,0,10,17,27,23,50,33,22,55,51,50,18,4,2,180,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),13004000,Schwerin,M,351,0,0,0,2,4,6,18,42,60,50,116,21,22,43,79,90,21,2,0,235,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5970040,Siegen,M,371,0,0,0,0,1,1,8,22,30,57,88,39,32,71,78,96,28,9,1,283,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5122000,Solingen,M,455,0,0,0,0,0,0,21,34,55,60,115,40,26,66,71,107,60,29,7,340,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8111000,Stuttgart,M,"3,334",1,0,0,0,8,9,53,207,260,662,931,393,330,723,606,739,256,66,13,"2,403",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7211000,Trier,M,469,0,0,0,0,2,2,11,40,51,86,139,43,41,84,105,104,27,10,0,330,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8421000,Ulm,M,476,0,0,0,1,0,1,21,42,63,95,159,55,53,108,82,109,12,5,1,317,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6414000,Wiesbaden,M,866,0,0,0,0,1,1,10,72,82,147,230,99,66,165,165,187,66,45,8,636,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3103000,Wolfsburg,M,331,0,0,0,0,3,3,16,12,28,47,78,29,38,67,61,87,28,9,1,253,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5124000,Wuppertal,M,"1,037",0,0,0,0,4,4,35,82,117,183,304,128,99,227,177,214,87,27,1,733,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9663000,Wuerzburg,M,"1,107",0,0,0,0,3,3,17,46,63,216,282,146,131,277,235,210,66,30,7,825,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5334002,Aachen,W,134,0,0,0,0,0,0,8,8,16,20,36,12,6,18,25,33,14,7,1,98,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9761000,Augsburg,W,248,0,0,0,0,0,0,14,20,34,45,79,30,20,50,36,57,16,9,1,169,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5378004,Bergisch Gladbach,W,22,0,0,0,0,0,0,3,2,5,5,10,1,2,3,2,4,2,1,0,12,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),11000000,Berlin,W,"1,076",1,0,0,0,14,15,46,77,123,127,265,77,79,156,200,290,109,49,7,811,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5711000,Bielefeld,W,85,0,0,0,0,0,0,8,9,17,7,24,3,6,9,13,29,8,1,1,61,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5911000,Bochum,W,131,0,0,0,0,0,0,6,22,28,20,48,9,19,28,12,29,9,3,2,83,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5314000,Bonn,W,132,0,0,0,0,1,1,15,17,32,25,58,12,5,17,17,19,15,5,1,74,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5512000,Bottrop,W,31,0,0,0,0,1,1,0,3,3,2,6,4,2,6,5,6,4,3,1,25,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3101000,Braunschweig,W,168,0,0,0,0,5,5,16,11,27,21,53,20,8,28,29,36,11,9,2,115,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),4011000,Bremen,W,166,0,0,0,0,1,1,6,9,15,17,33,9,13,22,34,37,23,11,6,133,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),4012000,Bremerhaven,W,51,0,0,0,0,0,0,2,2,4,8,12,3,4,7,7,11,8,6,0,39,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),14511000,Chemnitz,W,151,0,0,1,0,3,4,13,10,23,23,50,8,8,16,30,45,9,0,1,101,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6411000,Darmstadt,W,72,0,0,0,0,0,0,6,5,11,13,24,4,2,6,13,16,10,3,0,48,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5913000,Dortmund,W,207,0,0,0,0,1,1,9,19,28,20,49,16,16,32,39,49,29,9,0,158,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),14612000,Dresden,W,230,0,0,0,0,7,7,9,18,27,23,57,8,17,25,48,83,14,3,0,173,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5112000,Duisburg,W,142,0,0,0,0,1,1,5,7,12,21,34,6,11,17,31,33,13,12,2,108,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5111000,Duesseldorf,W,234,0,0,0,0,0,0,14,15,29,37,66,14,24,38,34,62,27,5,2,168,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),16051000,Erfurt,W,199,0,0,0,0,0,0,7,20,27,33,60,13,10,23,34,72,7,3,0,139,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9562000,Erlangen,W,27,0,0,0,0,0,0,1,2,3,2,5,4,4,8,3,7,2,1,1,22,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5113000,Essen,W,125,0,0,0,0,1,1,13,9,22,14,37,10,8,18,20,27,16,6,1,88,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6412000,Frankfurt am Main,W,415,0,0,0,0,1,1,5,17,22,49,72,34,17,51,61,131,62,31,7,343,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8311000,Freiburg im Breisgau,W,193,0,0,0,0,1,1,12,20,32,33,66,23,17,40,35,27,16,9,0,127,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9563000,Fuerth,W,49,0,0,0,0,0,0,6,6,12,3,15,2,5,7,5,19,3,0,0,34,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5513000,Gelsenkirchen,W,77,0,0,0,0,0,0,6,3,9,6,15,5,0,5,15,20,16,5,1,62,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3152012,Goettingen,W,52,0,0,0,0,1,1,5,2,7,8,16,3,2,5,7,14,8,2,0,36,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5914000,Hagen,W,84,0,0,0,0,0,0,7,11,18,14,32,3,5,8,17,14,7,6,0,52,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),15002000,Halle (Saale),W,96,0,0,0,0,3,3,5,5,10,7,20,5,13,18,20,32,4,2,0,76,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),2000000,Hamburg,W,659,0,0,0,0,5,5,38,62,100,77,182,34,31,65,118,167,85,34,8,477,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5915000,Hamm,W,54,0,0,0,0,1,1,7,14,21,4,26,3,3,6,7,10,3,1,1,28,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3241001,Hannover,W,394,0,0,0,0,4,4,9,29,38,56,98,42,25,67,56,100,43,25,5,296,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8221000,Heidelberg,W,60,0,0,0,0,1,1,11,5,16,18,35,8,2,10,9,4,2,0,0,25,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8121000,Heilbronn,W,50,0,0,0,0,1,1,2,6,8,10,19,2,6,8,5,7,10,1,0,31,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5916000,Herne,W,33,0,0,0,0,0,0,2,7,9,6,15,6,2,8,3,5,1,1,0,18,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3254021,Hildesheim,W,54,0,0,0,0,2,2,6,3,9,11,22,1,4,5,4,10,11,1,1,32,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9161000,Ingolstadt,W,95,0,0,0,0,0,0,4,5,9,25,34,9,4,13,16,20,8,4,0,61,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),16053000,Jena,W,39,0,0,0,0,1,1,1,5,6,7,14,6,2,8,5,8,4,0,0,25,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8212000,Karlsruhe,W,158,0,0,0,0,1,1,11,20,31,29,61,19,9,28,18,26,15,8,2,97,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6611000,Kassel,W,108,0,0,0,0,1,1,3,12,15,12,28,6,10,16,15,29,12,8,0,80,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),1002000,Kiel,W,68,0,0,0,0,2,2,5,3,8,11,21,8,5,13,10,13,6,5,0,47,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7111000,Koblenz,W,128,0,0,0,0,0,0,6,8,14,25,39,8,16,24,34,20,4,7,0,89,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5315000,Koeln,W,627,0,0,0,0,1,1,23,30,53,85,139,55,59,114,110,157,76,26,5,488,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5114000,Krefeld,W,93,0,0,0,0,0,0,7,5,12,12,24,7,10,17,14,22,11,3,2,69,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),14713000,Leipzig,W,188,0,0,0,0,3,3,15,13,28,15,46,15,17,32,44,54,6,5,1,142,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5316000,Leverkusen,W,44,0,0,0,0,1,1,4,2,6,7,14,3,6,9,6,9,5,1,0,30,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),1003000,Luebeck,W,150,0,0,0,0,2,2,20,22,42,13,57,5,11,16,25,31,14,7,0,93,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7314000,Ludwigshafen am Rhein,W,80,0,0,0,0,1,1,3,5,8,9,18,5,8,13,19,19,10,1,0,62,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),15003000,Magdeburg,W,121,0,0,0,0,1,1,10,13,23,11,35,9,9,18,32,25,7,2,2,86,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7315000,Mainz,W,89,0,0,0,0,3,3,6,8,14,13,30,7,6,13,14,20,9,2,1,59,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8222000,Mannheim,W,257,0,0,0,0,0,0,5,19,24,46,70,30,19,49,56,46,19,13,4,187,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5170024,Moers,W,30,0,0,1,1,1,3,4,3,7,1,11,2,4,6,3,8,2,0,0,19,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5116000,Moenchengladbach,W,108,0,0,0,0,1,1,7,9,16,11,28,10,9,19,20,21,14,5,1,80,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5117000,Muelheim an der Ruhr,W,44,0,0,0,0,0,0,2,8,10,2,12,2,4,6,6,8,6,4,2,32,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9162000,Muenchen,W,838,0,0,0,0,1,1,22,62,84,160,245,105,62,167,136,175,77,29,9,593,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5515000,Muenster,W,84,0,0,0,0,2,2,14,5,19,11,32,5,3,8,12,24,5,2,1,52,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5162024,Neuss,W,64,0,0,0,0,1,1,9,14,23,8,32,4,6,10,5,12,1,2,2,32,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9564000,Nuernberg,W,408,0,0,0,0,3,3,8,31,39,74,116,44,36,80,87,80,34,6,5,292,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5119000,Oberhausen,W,227,0,0,0,0,1,1,1,18,19,55,75,30,26,56,40,36,16,4,0,152,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6413000,Offenbach am Main,W,126,0,0,0,0,0,0,4,5,9,37,46,14,11,25,23,20,10,2,0,80,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3403000,Oldenburg (Oldenburg),W,87,0,0,0,0,2,2,4,7,11,19,32,11,9,20,9,16,4,4,2,55,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3404000,Osnabrueck,W,77,0,0,0,0,1,1,3,4,7,7,15,3,9,12,13,18,14,5,0,62,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5774032,Paderborn,W,45,0,0,0,0,0,0,11,9,20,3,23,5,0,5,5,8,4,0,0,22,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8231000,Pforzheim,W,39,0,0,0,0,0,0,1,3,4,5,9,4,3,7,3,16,3,1,0,30,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),12054000,Potsdam,W,63,0,0,0,0,1,1,13,6,19,6,26,3,3,6,10,17,4,0,0,37,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5562032,Recklinghausen,W,48,0,0,0,0,1,1,4,4,8,8,17,3,4,7,13,5,5,1,0,31,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9362000,Regensburg,W,90,0,0,0,0,0,0,4,5,9,24,33,7,9,16,12,17,12,0,0,57,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5120000,Remscheid,W,33,0,0,0,0,2,2,7,5,12,3,17,2,0,2,4,3,4,2,1,16,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8415061,Reutlingen,W,37,0,0,0,0,0,0,4,5,9,10,19,1,1,2,6,6,1,2,1,18,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),13003000,Rostock,W,95,0,0,0,0,2,2,8,9,17,14,33,7,4,11,21,26,2,1,1,62,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),10041100,Saarbruecken,W,133,0,0,0,0,2,2,6,15,21,15,38,9,8,17,27,27,17,4,3,95,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3102000,Salzgitter,W,47,0,0,0,0,0,0,6,5,11,8,19,9,3,12,4,6,5,0,1,28,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),13004000,Schwerin,W,66,0,0,0,0,5,5,12,11,23,6,34,4,2,6,13,9,4,0,0,32,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5970040,Siegen,W,53,0,0,0,0,1,1,3,11,14,7,22,5,8,13,7,7,2,2,0,31,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5122000,Solingen,W,67,0,0,0,0,1,1,3,8,11,10,22,4,4,8,12,16,4,4,1,45,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8111000,Stuttgart,W,426,0,0,0,0,3,3,20,40,60,98,161,45,36,81,74,70,28,10,2,265,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),7211000,Trier,W,65,0,0,0,0,0,0,1,9,10,17,27,4,6,10,9,12,4,3,0,38,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),8421000,Ulm,W,91,0,0,0,0,1,1,5,17,22,21,44,11,5,16,10,17,4,0,0,47,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6414000,Wiesbaden,W,84,0,0,0,0,0,0,0,8,8,16,24,11,4,15,16,19,6,4,0,60,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3103000,Wolfsburg,W,39,0,0,0,0,1,1,4,4,8,7,16,1,6,7,7,3,4,2,0,23,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5124000,Wuppertal,W,116,0,0,0,0,1,1,6,11,17,19,37,8,7,15,23,28,7,6,0,79,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9663000,Wuerzburg,W,125,0,0,0,0,0,0,4,12,16,25,41,18,19,37,18,17,10,2,0,84,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5334002,Aachen,X,"1,559",0,0,0,0,0,0,25,116,141,287,428,175,138,313,304,310,143,50,11,"1,131",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),9761000,Augsburg,X,"1,607",0,0,0,0,3,3,40,127,167,314,484,198,145,343,266,350,129,30,5,"1,123",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5378004,Bergisch Gladbach,X,179,0,0,0,0,0,0,13,30,43,47,90,20,14,34,15,23,11,6,0,89,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),11000000,Berlin,X,"10,987",1,0,0,4,31,36,239,655,894,"1,467","2,397",999,868,"1,867","2,185","2,880","1,170",405,83,"8,590",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5711000,Bielefeld,X,956,0,0,0,0,2,2,28,63,91,132,225,88,70,158,184,247,102,32,8,731,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5911000,Bochum,X,"1,117",0,0,0,0,1,1,45,101,146,214,361,123,102,225,175,244,78,25,9,756,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5314000,Bonn,X,"1,280",0,0,0,0,7,7,55,124,179,215,401,133,99,232,239,235,130,34,9,879,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5512000,Bottrop,X,219,0,0,0,0,2,2,3,18,21,20,43,17,23,40,35,49,32,17,3,176,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),3101000,Braunschweig,X,"1,356",0,0,0,1,14,15,56,107,163,187,365,150,108,258,237,334,116,40,6,991,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),4011000,Bremen,X,"2,057",0,0,0,0,3,3,33,143,176,372,551,181,176,357,385,431,230,90,13,"1,506",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),4012000,Bremerhaven,X,353,0,0,0,0,0,0,9,25,34,48,82,39,42,81,47,86,35,22,0,271,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),14511000,Chemnitz,X,787,0,0,1,1,9,11,39,67,106,125,242,62,49,111,165,212,44,10,3,545,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),6411000,Darmstadt,X,602,0,1,0,0,1,2,16,30,46,104,152,66,54,120,123,140,49,15,3,450,2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),5913000,Dortmund,X,"2,787",0,0,0,0,6,6,56,174,230,439,675,318,270,588,548,611,285,64,16,"2,112",2016
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schluesselzahl erfasst),14612000,Dresden,X,"1,594",0,0,0,0,11,11,45,100,145,173,329,99,113,212,366,561,102,20,4,"1,265",2016
