Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
899500,Sachbeschädigung durch Graffiti insgesamt,5711000,Bielefeld,M,45,0,0,0,0,5,5,4,7,11,7,23,5,3,8,6,5,1,1,1,22,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5711000,Bielefeld,W,6,0,0,0,0,0,0,2,2,4,0,4,1,0,1,1,0,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5711000,Bielefeld,X,51,0,0,0,0,5,5,6,9,15,7,27,6,3,9,7,5,1,1,1,24,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5911000,Bochum,M,49,0,0,0,0,5,5,2,4,6,6,17,5,5,10,11,7,2,0,2,32,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5911000,Bochum,W,9,0,0,0,0,0,0,1,3,4,3,7,0,1,1,0,1,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5911000,Bochum,X,58,0,0,0,0,5,5,3,7,10,9,24,5,6,11,11,8,2,0,2,34,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5314000,Bonn,M,36,0,0,0,0,1,1,7,7,14,5,20,4,2,6,3,3,3,1,0,16,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5314000,Bonn,W,5,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,1,0,0,1,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5314000,Bonn,X,41,0,0,0,0,1,1,7,8,15,6,22,5,2,7,3,4,3,1,1,19,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5512000,Bottrop,M,7,0,0,0,0,1,1,0,1,1,0,2,1,2,3,1,1,0,0,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5512000,Bottrop,W,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5512000,Bottrop,X,8,0,0,0,0,1,1,0,2,2,0,3,1,2,3,1,1,0,0,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3101000,Braunschweig,M,45,0,0,0,0,4,4,6,8,14,7,25,6,2,8,7,2,3,0,0,20,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3101000,Braunschweig,W,10,0,0,0,0,0,0,2,2,4,1,5,2,2,4,1,0,0,0,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3101000,Braunschweig,X,55,0,0,0,0,4,4,8,10,18,8,30,8,4,12,8,2,3,0,0,25,2021
899500,Sachbeschädigung durch Graffiti insgesamt,4011000,Bremen,M,89,0,0,0,6,2,8,2,5,7,16,31,5,10,15,16,14,8,3,2,58,2021
899500,Sachbeschädigung durch Graffiti insgesamt,4011000,Bremen,W,20,0,0,0,0,0,0,0,3,3,6,9,2,4,6,2,2,1,0,0,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,4011000,Bremen,X,109,0,0,0,6,2,8,2,8,10,22,40,7,14,21,18,16,9,3,2,69,2021
899500,Sachbeschädigung durch Graffiti insgesamt,4012000,Bremerhaven,M,12,0,0,1,2,1,4,0,0,0,0,4,0,1,1,0,5,1,1,0,8,2021
899500,Sachbeschädigung durch Graffiti insgesamt,4012000,Bremerhaven,W,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,4012000,Bremerhaven,X,15,0,0,1,3,1,5,0,0,0,0,5,0,1,1,0,6,2,1,0,10,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14511000,Chemnitz,M,44,0,0,1,2,3,6,0,5,5,11,22,11,3,14,2,3,1,0,2,22,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14511000,Chemnitz,W,7,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,3,1,0,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14511000,Chemnitz,X,51,0,0,1,2,3,6,1,5,6,12,24,12,3,15,2,6,2,0,2,27,2021
899500,Sachbeschädigung durch Graffiti insgesamt,12052000,Cottbus,M,19,0,0,0,3,0,3,2,4,6,1,10,1,0,1,1,6,0,0,1,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,12052000,Cottbus,W,5,0,0,0,0,0,0,2,1,3,0,3,0,1,1,0,0,0,1,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,12052000,Cottbus,X,24,0,0,0,3,0,3,4,5,9,1,13,1,1,2,1,6,0,1,1,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6411000,Darmstadt,M,12,0,0,0,0,3,3,1,3,4,3,10,0,1,1,1,0,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6411000,Darmstadt,W,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6411000,Darmstadt,X,15,0,0,0,0,3,3,1,4,5,3,11,1,1,2,1,0,0,1,0,4,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5913000,Dortmund,M,122,0,0,1,2,9,12,10,14,24,17,53,8,9,17,15,25,8,2,2,69,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5913000,Dortmund,W,10,0,0,0,0,0,0,0,0,0,4,4,1,2,3,2,0,1,0,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5913000,Dortmund,X,132,0,0,1,2,9,12,10,14,24,21,57,9,11,20,17,25,9,2,2,75,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14612000,Dresden,M,129,0,0,0,1,6,7,11,17,28,17,52,16,16,32,21,21,2,1,0,77,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14612000,Dresden,W,31,0,0,0,0,0,0,7,0,7,4,11,4,3,7,7,4,1,1,0,20,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14612000,Dresden,X,160,0,0,0,1,6,7,18,17,35,21,63,20,19,39,28,25,3,2,0,97,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5112000,Duisburg,M,34,0,0,2,2,3,7,2,6,8,3,18,2,1,3,8,3,1,1,0,16,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5112000,Duisburg,W,11,0,0,0,0,0,0,2,0,2,3,5,0,0,0,1,2,2,1,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5112000,Duisburg,X,45,0,0,2,2,3,7,4,6,10,6,23,2,1,3,9,5,3,2,0,22,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5111000,Düsseldorf,M,73,0,0,0,2,5,7,4,8,12,16,35,7,6,13,10,9,5,0,1,38,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5111000,Düsseldorf,W,10,0,0,0,1,0,1,1,3,4,0,5,0,3,3,1,1,0,0,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5111000,Düsseldorf,X,83,0,0,0,3,5,8,5,11,16,16,40,7,9,16,11,10,5,0,1,43,2021
899500,Sachbeschädigung durch Graffiti insgesamt,16051000,Erfurt,M,16,0,0,0,0,0,0,0,2,2,4,6,2,0,2,5,1,2,0,0,10,2021
899500,Sachbeschädigung durch Graffiti insgesamt,16051000,Erfurt,W,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,16051000,Erfurt,X,20,0,0,0,0,0,0,0,2,2,6,8,2,0,2,5,1,4,0,0,12,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9562000,Erlangen,M,16,0,0,0,0,0,0,3,4,7,7,14,0,0,0,1,1,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9562000,Erlangen,W,5,0,0,0,0,0,0,1,0,1,3,4,1,0,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9562000,Erlangen,X,21,0,0,0,0,0,0,4,4,8,10,18,1,0,1,1,1,0,0,0,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5113000,Essen,M,53,0,0,0,2,3,5,10,5,15,5,25,4,6,10,5,6,5,1,1,28,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5113000,Essen,W,9,0,0,0,0,1,1,3,1,4,0,5,0,1,1,0,2,1,0,0,4,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5113000,Essen,X,62,0,0,0,2,4,6,13,6,19,5,30,4,7,11,5,8,6,1,1,32,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6412000,Frankfurt am Main,M,70,0,0,0,0,5,5,8,6,14,5,24,6,10,16,10,13,7,0,0,46,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6412000,Frankfurt am Main,W,15,0,0,0,0,1,1,3,2,5,0,6,2,0,2,2,1,1,0,3,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6412000,Frankfurt am Main,X,85,0,0,0,0,6,6,11,8,19,5,30,8,10,18,12,14,8,0,3,55,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8311000,Freiburg im Breisgau,M,27,0,0,0,0,0,0,5,0,5,6,11,2,3,5,5,5,0,1,0,16,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8311000,Freiburg im Breisgau,W,9,0,0,0,0,0,0,0,0,0,5,5,0,1,1,2,0,0,1,0,4,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8311000,Freiburg im Breisgau,X,36,0,0,0,0,0,0,5,0,5,11,16,2,4,6,7,5,0,2,0,20,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9563000,Fürth,M,13,0,0,0,0,0,0,0,4,4,2,6,1,0,1,0,4,2,0,0,7,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9563000,Fürth,W,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9563000,Fürth,X,14,0,0,0,0,0,0,0,4,4,2,6,1,1,2,0,4,2,0,0,8,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5513000,Gelsenkirchen,M,18,0,0,0,3,1,4,0,2,2,0,6,0,6,6,3,3,0,0,0,12,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5513000,Gelsenkirchen,W,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5513000,Gelsenkirchen,X,22,0,0,0,3,5,8,0,2,2,0,10,0,6,6,3,3,0,0,0,12,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3159016,Göttingen,M,21,0,0,0,2,0,2,0,2,2,2,6,1,2,3,2,8,2,0,0,15,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3159016,Göttingen,W,7,0,0,0,1,2,3,0,1,1,0,4,1,0,1,1,1,0,0,0,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3159016,Göttingen,X,28,0,0,0,3,2,5,0,3,3,2,10,2,2,4,3,9,2,0,0,18,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5754008,Gütersloh,M,4,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,1,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5754008,Gütersloh,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5754008,Gütersloh,X,4,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,1,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5914000,Hagen,M,17,0,0,3,2,0,5,2,1,3,0,8,0,0,0,3,5,1,0,0,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5914000,Hagen,W,4,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5914000,Hagen,X,21,0,0,3,3,0,6,2,1,3,1,10,0,0,0,4,6,1,0,0,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,15002000,Halle (Saale),M,124,0,0,1,3,7,11,16,21,37,24,72,12,10,22,10,14,5,1,0,52,2021
899500,Sachbeschädigung durch Graffiti insgesamt,15002000,Halle (Saale),W,25,0,0,0,0,3,3,3,1,4,6,13,3,1,4,0,3,2,2,1,12,2021
899500,Sachbeschädigung durch Graffiti insgesamt,15002000,Halle (Saale),X,149,0,0,1,3,10,14,19,22,41,30,85,15,11,26,10,17,7,3,1,64,2021
899500,Sachbeschädigung durch Graffiti insgesamt,2000000,Hamburg,M,400,0,1,6,3,2,12,26,49,75,60,147,38,44,82,61,70,27,7,6,253,2021
899500,Sachbeschädigung durch Graffiti insgesamt,2000000,Hamburg,W,62,0,0,0,0,2,2,9,6,15,6,23,5,3,8,8,16,5,1,1,39,2021
899500,Sachbeschädigung durch Graffiti insgesamt,2000000,Hamburg,X,462,0,1,6,3,4,14,35,55,90,66,170,43,47,90,69,86,32,8,7,292,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5915000,Hamm,M,21,0,0,0,1,4,5,2,1,3,2,10,2,2,4,4,1,1,0,1,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5915000,Hamm,W,4,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5915000,Hamm,X,25,0,0,0,1,5,6,2,1,3,2,11,3,2,5,4,1,2,0,2,14,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3241001,Hannover,M,58,1,0,0,1,0,2,3,3,6,10,18,6,11,17,14,6,2,1,0,40,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3241001,Hannover,W,8,0,0,0,0,1,1,0,1,1,0,2,0,1,1,4,0,1,0,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3241001,Hannover,X,66,1,0,0,1,1,3,3,4,7,10,20,6,12,18,18,6,3,1,0,46,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8221000,Heidelberg,M,16,0,0,0,0,2,2,1,1,2,3,7,1,2,3,2,1,0,1,2,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8221000,Heidelberg,W,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8221000,Heidelberg,X,18,0,0,0,0,3,3,1,1,2,3,8,2,2,4,2,1,0,1,2,10,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8121000,Heilbronn,M,7,0,0,0,0,1,1,1,0,1,3,5,1,0,1,1,0,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8121000,Heilbronn,W,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8121000,Heilbronn,X,9,0,0,0,0,1,1,2,0,2,4,7,1,0,1,1,0,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5916000,Herne,M,18,0,0,0,0,0,0,2,2,4,3,7,1,1,2,3,5,1,0,0,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5916000,Herne,W,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5916000,Herne,X,19,0,0,0,0,0,0,2,2,4,4,8,1,1,2,3,5,1,0,0,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3254021,Hildesheim,M,13,0,0,0,1,2,3,2,2,4,2,9,2,0,2,1,0,1,0,0,4,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3254021,Hildesheim,W,6,0,0,0,0,1,1,1,1,2,1,4,0,1,1,0,1,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,3254021,Hildesheim,X,19,0,0,0,1,3,4,3,3,6,3,13,2,1,3,1,1,1,0,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9161000,Ingolstadt,M,11,0,0,0,0,5,5,1,1,2,2,9,2,0,2,0,0,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9161000,Ingolstadt,W,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9161000,Ingolstadt,X,12,0,0,0,0,5,5,1,1,2,3,10,2,0,2,0,0,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,16053000,Jena,M,22,0,0,0,1,1,2,3,2,5,6,13,3,2,5,1,2,1,0,0,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,16053000,Jena,W,3,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,16053000,Jena,X,25,0,0,0,1,1,2,3,2,5,8,15,4,2,6,1,2,1,0,0,10,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7312000,Kaiserslautern,M,19,0,0,0,0,3,3,1,0,1,4,8,1,1,2,7,1,0,0,1,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7312000,Kaiserslautern,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7312000,Kaiserslautern,X,20,0,0,0,0,3,3,1,0,1,4,8,1,1,2,8,1,0,0,1,12,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8212000,Karlsruhe,M,39,0,0,0,0,3,3,1,9,10,6,19,7,3,10,7,2,1,0,0,20,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8212000,Karlsruhe,W,4,0,0,0,0,0,0,0,1,1,0,1,2,0,2,1,0,0,0,0,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8212000,Karlsruhe,X,43,0,0,0,0,3,3,1,10,11,6,20,9,3,12,8,2,1,0,0,23,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6611000,Kassel,M,30,0,0,0,1,5,6,2,4,6,6,18,0,2,2,4,5,1,0,0,12,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6611000,Kassel,W,6,0,0,0,0,0,0,0,3,3,0,3,1,1,2,1,0,0,0,0,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,6611000,Kassel,X,36,0,0,0,1,5,6,2,7,9,6,21,1,3,4,5,5,1,0,0,15,2021
899500,Sachbeschädigung durch Graffiti insgesamt,1002000,Kiel,M,59,0,2,2,1,0,5,1,1,2,19,26,6,6,12,9,6,2,3,1,33,2021
899500,Sachbeschädigung durch Graffiti insgesamt,1002000,Kiel,W,5,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,1,0,0,0,4,2021
899500,Sachbeschädigung durch Graffiti insgesamt,1002000,Kiel,X,64,0,2,2,1,0,5,1,1,2,20,27,8,7,15,9,7,2,3,1,37,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7111000,Koblenz,M,12,0,0,0,0,0,0,1,3,4,2,6,0,1,1,1,2,1,0,1,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7111000,Koblenz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7111000,Koblenz,X,12,0,0,0,0,0,0,1,3,4,2,6,0,1,1,1,2,1,0,1,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5315000,Köln,M,129,0,0,0,1,11,12,5,10,15,20,47,10,9,19,22,25,9,3,4,82,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5315000,Köln,W,20,0,0,0,0,1,1,0,3,3,5,9,2,1,3,2,3,3,0,0,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5315000,Köln,X,149,0,0,0,1,12,13,5,13,18,25,56,12,10,22,24,28,12,3,4,93,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5114000,Krefeld,M,39,0,0,0,3,1,4,0,6,6,12,22,2,0,2,4,8,2,0,1,17,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5114000,Krefeld,W,5,0,0,0,0,0,0,1,2,3,0,3,0,0,0,1,0,0,1,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5114000,Krefeld,X,44,0,0,0,3,1,4,1,8,9,12,25,2,0,2,5,8,2,1,1,19,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14713000,Leipzig,M,337,0,0,0,0,5,5,15,43,58,71,134,39,41,80,49,64,7,2,1,203,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14713000,Leipzig,W,45,0,0,0,0,1,1,2,3,5,12,18,6,8,14,5,6,0,1,1,27,2021
899500,Sachbeschädigung durch Graffiti insgesamt,14713000,Leipzig,X,382,0,0,0,0,6,6,17,46,63,83,152,45,49,94,54,70,7,3,2,230,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5316000,Leverkusen,M,10,0,0,0,0,0,0,2,4,6,1,7,1,1,2,0,1,0,0,0,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5316000,Leverkusen,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5316000,Leverkusen,X,11,0,0,0,0,0,0,2,4,6,1,7,1,1,2,0,2,0,0,0,4,2021
899500,Sachbeschädigung durch Graffiti insgesamt,1003000,Lübeck,M,32,1,0,0,0,0,1,2,3,5,6,12,5,3,8,5,5,1,0,1,20,2021
899500,Sachbeschädigung durch Graffiti insgesamt,1003000,Lübeck,W,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,1003000,Lübeck,X,35,1,0,0,0,0,1,3,3,6,6,13,5,3,8,5,6,1,1,1,22,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7314000,Ludwigshafen am Rhein,M,14,0,0,0,2,3,5,2,1,3,0,8,1,0,1,1,2,2,0,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7314000,Ludwigshafen am Rhein,W,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7314000,Ludwigshafen am Rhein,X,16,0,0,0,2,3,5,4,1,5,0,10,1,0,1,1,2,2,0,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,15003000,Magdeburg,M,65,0,0,0,0,3,3,9,6,15,20,38,5,6,11,7,6,3,0,0,27,2021
899500,Sachbeschädigung durch Graffiti insgesamt,15003000,Magdeburg,W,4,0,0,0,0,0,0,0,1,1,0,1,1,2,3,0,0,0,0,0,3,2021
899500,Sachbeschädigung durch Graffiti insgesamt,15003000,Magdeburg,X,69,0,0,0,0,3,3,9,7,16,20,39,6,8,14,7,6,3,0,0,30,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7315000,Mainz,M,20,0,0,0,0,4,4,5,2,7,1,12,3,1,4,1,2,0,1,0,8,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7315000,Mainz,W,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,7315000,Mainz,X,22,0,0,0,0,4,4,6,2,8,1,13,3,2,5,1,2,0,1,0,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8222000,Mannheim,M,16,0,0,0,0,0,0,2,2,4,3,7,3,0,3,3,1,1,0,1,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8222000,Mannheim,W,4,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,8222000,Mannheim,X,20,0,0,0,0,2,2,2,2,4,3,9,3,0,3,4,2,1,0,1,11,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5170024,Moers,M,4,0,0,0,0,0,0,0,3,3,0,3,0,1,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5170024,Moers,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5170024,Moers,X,4,0,0,0,0,0,0,0,3,3,0,3,0,1,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5116000,Mönchengladbach,M,32,0,0,0,0,0,0,1,7,8,4,12,2,1,3,6,5,5,1,0,20,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5116000,Mönchengladbach,W,7,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,3,2,0,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5116000,Mönchengladbach,X,39,0,0,0,0,0,0,2,7,9,5,14,2,1,3,6,8,7,1,0,25,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5117000,Mülheim an der Ruhr,M,22,0,0,0,0,0,0,5,0,5,2,7,0,1,1,3,5,5,1,0,15,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5117000,Mülheim an der Ruhr,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5117000,Mülheim an der Ruhr,X,24,0,0,0,0,0,0,5,0,5,2,7,0,1,1,3,6,6,1,0,17,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9162000,München,M,152,0,0,0,0,7,7,21,24,45,31,83,13,8,21,21,20,3,2,2,69,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9162000,München,W,21,0,0,0,0,2,2,2,5,7,3,12,1,0,1,3,2,1,2,0,9,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9162000,München,X,173,0,0,0,0,9,9,23,29,52,34,95,14,8,22,24,22,4,4,2,78,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5515000,Münster,M,39,0,0,0,0,0,0,0,5,5,4,9,1,4,5,6,13,3,1,2,30,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5515000,Münster,W,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5515000,Münster,X,41,0,0,0,0,0,0,1,5,6,4,10,1,4,5,6,14,3,1,2,31,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5162024,Neuss,M,11,0,0,0,0,0,0,2,3,5,1,6,0,1,1,1,2,0,1,0,5,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5162024,Neuss,W,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5162024,Neuss,X,13,0,0,0,0,0,0,2,4,6,1,7,0,1,1,1,2,0,2,0,6,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9564000,Nürnberg,M,58,0,0,0,1,5,6,6,3,9,5,20,6,6,12,14,9,1,1,1,38,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9564000,Nürnberg,W,9,0,0,0,0,2,2,1,2,3,3,8,1,0,1,0,0,0,0,0,1,2021
899500,Sachbeschädigung durch Graffiti insgesamt,9564000,Nürnberg,X,67,0,0,0,1,7,8,7,5,12,8,28,7,6,13,14,9,1,1,1,39,2021
899500,Sachbeschädigung durch Graffiti insgesamt,5119000,Oberhausen,M,20,0,0,0,0,3,3,0,2,2,3,8,2,1,3,1,3,3,1,1,12,2021
