Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),13003000,Rostock,W,135,0,0,0,0,3,3,15,13,28,31,62,12,7,19,16,32,6,0,0,73,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),13003000,Rostock,X,866,0,0,0,0,7,7,55,82,137,138,282,80,56,136,167,237,40,3,1,584,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),10041100,Saarbrücken,M,948,0,0,0,0,3,3,18,79,97,147,247,81,59,140,157,259,100,38,7,701,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),10041100,Saarbrücken,W,154,0,0,0,0,0,0,5,16,21,14,35,5,13,18,27,36,29,7,2,119,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),10041100,Saarbrücken,X,"1,102",0,0,0,0,3,3,23,95,118,161,282,86,72,158,184,295,129,45,9,820,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),3102000,Salzgitter,M,228,0,0,0,0,2,2,7,19,26,39,67,23,20,43,49,55,12,2,0,161,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),3102000,Salzgitter,W,40,0,0,0,0,0,0,7,7,14,8,22,2,2,4,6,2,5,1,0,18,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),3102000,Salzgitter,X,268,0,0,0,0,2,2,14,26,40,47,89,25,22,47,55,57,17,3,0,179,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),13004000,Schwerin,M,359,0,0,0,0,2,2,14,44,58,66,126,19,21,40,51,111,25,4,2,233,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),13004000,Schwerin,W,57,0,0,0,0,4,4,6,7,13,3,20,3,8,11,12,11,3,0,0,37,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),13004000,Schwerin,X,416,0,0,0,0,6,6,20,51,71,69,146,22,29,51,63,122,28,4,2,270,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5970040,Siegen,M,391,0,0,0,0,1,1,16,35,51,78,130,41,22,63,82,70,36,7,3,261,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5970040,Siegen,W,56,0,0,0,0,3,3,4,9,13,10,26,3,4,7,7,10,4,2,0,30,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5970040,Siegen,X,447,0,0,0,0,4,4,20,44,64,88,156,44,26,70,89,80,40,9,3,291,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5122000,Solingen,M,333,0,0,0,0,2,2,16,27,43,68,113,31,19,50,60,73,27,9,1,220,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5122000,Solingen,W,57,0,0,0,0,1,1,1,5,6,6,13,2,5,7,9,15,9,4,0,44,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5122000,Solingen,X,390,0,0,0,0,3,3,17,32,49,74,126,33,24,57,69,88,36,13,1,264,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),8111000,Stuttgart,M,"3,477",1,0,0,0,9,10,61,242,303,601,914,415,313,728,680,767,268,103,17,"2,563",2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),8111000,Stuttgart,W,397,0,0,0,1,3,4,17,50,67,73,144,42,41,83,62,71,27,8,2,253,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),8111000,Stuttgart,X,"3,874",1,0,0,1,12,14,78,292,370,674,"1,058",457,354,811,742,838,295,111,19,"2,816",2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),7211000,Trier,M,580,0,0,0,0,2,2,17,36,53,113,168,66,44,110,127,123,42,7,3,412,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),7211000,Trier,W,65,0,0,0,0,0,0,3,6,9,9,18,11,6,17,8,17,2,1,2,47,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),7211000,Trier,X,645,0,0,0,0,2,2,20,42,62,122,186,77,50,127,135,140,44,8,5,459,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),8421000,Ulm,M,364,0,0,0,0,0,0,23,42,65,66,131,29,34,63,62,78,25,4,1,233,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),8421000,Ulm,W,56,0,0,0,0,0,0,5,6,11,12,23,8,7,15,8,6,4,0,0,33,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),8421000,Ulm,X,420,0,0,0,0,0,0,28,48,76,78,154,37,41,78,70,84,29,4,1,266,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),6414000,Wiesbaden,M,907,0,0,0,0,1,1,19,75,94,176,271,116,75,191,134,202,74,28,7,636,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),6414000,Wiesbaden,W,90,0,0,0,0,3,3,5,6,11,17,31,6,8,14,10,17,12,6,0,59,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),6414000,Wiesbaden,X,997,0,0,0,0,4,4,24,81,105,193,302,122,83,205,144,219,86,34,7,695,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),3103000,Wolfsburg,M,340,0,0,0,0,2,2,11,22,33,54,89,37,29,66,73,83,20,8,1,251,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),3103000,Wolfsburg,W,63,0,0,0,0,0,0,5,6,11,6,17,6,5,11,10,16,6,3,0,46,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),3103000,Wolfsburg,X,403,0,0,0,0,2,2,16,28,44,60,106,43,34,77,83,99,26,11,1,297,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5124000,Wuppertal,M,"1,020",0,0,0,0,6,6,23,84,107,171,284,108,85,193,168,243,90,35,7,736,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5124000,Wuppertal,W,127,0,0,0,0,2,2,9,14,23,29,54,6,3,9,22,21,14,6,1,73,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),5124000,Wuppertal,X,"1,147",0,0,0,0,8,8,32,98,130,200,338,114,88,202,190,264,104,41,8,809,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),9663000,Würzburg,M,"1,197",0,0,0,0,3,3,29,80,109,219,331,163,128,291,215,266,71,19,4,866,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),9663000,Würzburg,W,127,0,0,0,0,2,2,8,15,23,28,53,15,13,28,17,23,1,3,2,74,2017
730000,Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst),9663000,Würzburg,X,"1,324",0,0,0,0,5,5,37,95,132,247,384,178,141,319,232,289,72,22,6,940,2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5334002,Aachen,M,"7,511",0,0,5,28,89,122,233,404,637,929,"1,688",506,489,995,"1,083","1,591","1,079",685,390,"5,823",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5334002,Aachen,W,"2,160",0,0,0,8,24,32,141,169,310,210,552,112,99,211,293,393,325,234,152,"1,608",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5334002,Aachen,X,"9,671",0,0,5,36,113,154,374,573,947,"1,139","2,240",618,588,"1,206","1,376","1,984","1,404",919,542,"7,431",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",9761000,Augsburg,M,"7,635",0,13,41,65,119,238,217,396,613,842,"1,693",576,519,"1,095","1,088","1,525","1,087",662,485,"5,942",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",9761000,Augsburg,W,"2,374",2,2,12,15,46,77,123,142,265,209,551,130,123,253,324,480,356,223,187,"1,823",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",9761000,Augsburg,X,"10,009",2,15,53,80,165,315,340,538,878,"1,051","2,244",706,642,"1,348","1,412","2,005","1,443",885,672,"7,765",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5378004,Bergisch Gladbach,M,"1,959",0,0,3,12,41,56,91,124,215,177,448,118,95,213,245,405,300,207,141,"1,511",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5378004,Bergisch Gladbach,W,623,0,1,2,3,21,27,26,28,54,46,127,23,15,38,77,134,102,88,57,496,2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5378004,Bergisch Gladbach,X,"2,582",0,1,5,15,62,83,117,152,269,223,575,141,110,251,322,539,402,295,198,"2,007",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",11000000,Berlin,M,"97,471",40,157,437,827,"1,497","2,958","2,898","3,901","6,799","7,342","17,099","5,302","5,329","10,631","14,193","23,709","15,671","10,365","5,803","80,372",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",11000000,Berlin,W,"32,906",17,36,117,264,806,"1,240","1,500","1,544","3,044","2,288","6,572","1,649","1,654","3,303","4,615","7,348","4,886","3,589","2,593","26,334",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",11000000,Berlin,X,"130,377",57,193,554,"1,091","2,303","4,198","4,398","5,445","9,843","9,630","23,671","6,951","6,983","13,934","18,808","31,057","20,557","13,954","8,396","106,706",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5711000,Bielefeld,M,"8,046",2,3,14,42,101,162,220,414,634,821,"1,617",534,566,"1,100","1,303","1,867","1,140",649,370,"6,429",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5711000,Bielefeld,W,"2,384",0,0,4,21,45,70,124,128,252,225,547,129,141,270,332,499,351,219,166,"1,837",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5711000,Bielefeld,X,"10,430",2,3,18,63,146,232,344,542,886,"1,046","2,164",663,707,"1,370","1,635","2,366","1,491",868,536,"8,266",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5911000,Bochum,M,"9,267",0,9,27,65,150,251,277,485,762,974,"1,987",659,625,"1,284","1,427","1,902","1,305",852,510,"7,280",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5911000,Bochum,W,"2,957",1,4,6,27,56,94,128,154,282,286,662,183,170,353,396,563,420,319,244,"2,295",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5911000,Bochum,X,"12,224",1,13,33,92,206,345,405,639,"1,044","1,260","2,649",842,795,"1,637","1,823","2,465","1,725","1,171",754,"9,575",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5314000,Bonn,M,"8,138",3,1,15,52,132,203,288,456,744,878,"1,825",503,547,"1,050","1,151","1,700","1,196",759,457,"6,313",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5314000,Bonn,W,"2,359",0,0,7,12,37,56,112,155,267,213,536,111,118,229,313,450,383,247,201,"1,823",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5314000,Bonn,X,"10,497",3,1,22,64,169,259,400,611,"1,011","1,091","2,361",614,665,"1,279","1,464","2,150","1,579","1,006",658,"8,136",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5512000,Bottrop,M,"2,360",0,3,9,16,33,61,90,144,234,229,524,133,151,284,348,492,368,242,102,"1,836",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5512000,Bottrop,W,734,0,0,2,7,26,35,42,23,65,62,162,38,42,80,96,134,97,104,61,572,2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5512000,Bottrop,X,"3,094",0,3,11,23,59,96,132,167,299,291,686,171,193,364,444,626,465,346,163,"2,408",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",3101000,Braunschweig,M,"6,964",2,10,18,37,85,152,224,317,541,803,"1,496",499,470,969,"1,182","1,462",889,598,368,"5,468",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",3101000,Braunschweig,W,"2,093",3,4,8,23,63,101,113,120,233,178,512,123,133,256,239,374,304,230,178,"1,581",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",3101000,Braunschweig,X,"9,057",5,14,26,60,148,253,337,437,774,981,"2,008",622,603,"1,225","1,421","1,836","1,193",828,546,"7,049",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",4011000,Bremen,M,"15,456",10,15,27,94,186,332,439,781,"1,220","1,698","3,250","1,064",956,"2,020","2,369","3,394","2,279","1,334",810,"12,206",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",4011000,Bremen,W,"4,309",6,3,9,28,91,137,206,237,443,391,971,245,213,458,575,894,676,415,320,"3,338",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",4011000,Bremen,X,"19,765",16,18,36,122,277,469,645,"1,018","1,663","2,089","4,221","1,309","1,169","2,478","2,944","4,288","2,955","1,749","1,130","15,544",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",4012000,Bremerhaven,M,"3,641",3,6,24,38,76,147,108,161,269,345,761,259,230,489,527,858,510,327,169,"2,880",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",4012000,Bremerhaven,W,"1,201",0,2,4,12,26,44,85,53,138,98,280,76,56,132,167,244,180,127,71,921,2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",4012000,Bremerhaven,X,"4,842",3,8,28,50,102,191,193,214,407,443,"1,041",335,286,621,694,"1,102",690,454,240,"3,801",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",14511000,Chemnitz,M,"5,491",2,9,12,38,84,145,160,250,410,520,"1,075",342,277,619,863,"1,347",755,506,326,"4,416",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",14511000,Chemnitz,W,"1,869",4,3,3,12,39,61,101,91,192,142,395,76,70,146,238,460,244,203,183,"1,474",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",14511000,Chemnitz,X,"7,360",6,12,15,50,123,206,261,341,602,662,"1,470",418,347,765,"1,101","1,807",999,709,509,"5,890",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",12052000,Cottbus,M,"2,312",1,2,11,18,43,75,70,123,193,218,486,125,136,261,328,612,261,223,141,"1,826",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",12052000,Cottbus,W,651,0,1,2,5,10,18,36,34,70,57,145,21,20,41,89,151,86,71,68,506,2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",12052000,Cottbus,X,"2,963",1,3,13,23,53,93,106,157,263,275,631,146,156,302,417,763,347,294,209,"2,332",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",6411000,Darmstadt,M,"4,022",0,1,5,14,60,80,111,220,331,437,848,286,251,537,633,866,564,361,213,"3,174",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",6411000,Darmstadt,W,"1,299",0,0,5,3,24,32,66,75,141,119,292,103,73,176,158,279,184,123,87,"1,007",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",6411000,Darmstadt,X,"5,321",0,1,10,17,84,112,177,295,472,556,"1,140",389,324,713,791,"1,145",748,484,300,"4,181",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5913000,Dortmund,M,"19,467",4,15,67,135,308,529,624,"1,009","1,633","2,047","4,209","1,411","1,401","2,812","2,966","4,239","2,797","1,569",875,"15,258",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5913000,Dortmund,W,"5,567",1,5,23,58,146,233,314,349,663,513,"1,409",321,320,641,772,"1,135",803,496,311,"4,158",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5913000,Dortmund,X,"25,034",5,20,90,193,454,762,938,"1,358","2,296","2,560","5,618","1,732","1,721","3,453","3,738","5,374","3,600","2,065","1,186","19,416",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",14612000,Dresden,M,"12,840",5,9,30,58,155,257,299,517,816,"1,093","2,166",751,740,"1,491","2,102","3,473","1,777","1,095",736,"10,674",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",14612000,Dresden,W,"4,196",0,3,9,22,109,143,204,195,399,331,873,185,207,392,612,991,542,378,408,"3,323",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",14612000,Dresden,X,"17,036",5,12,39,80,264,400,503,712,"1,215","1,424","3,039",936,947,"1,883","2,714","4,464","2,319","1,473","1,144","13,997",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5112000,Duisburg,M,"13,511",5,20,66,124,280,495,492,608,"1,100","1,268","2,863",834,791,"1,625","2,092","2,978","2,101","1,193",659,"10,648",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5112000,Duisburg,W,"4,607",4,8,20,61,147,240,272,251,523,397,"1,160",247,253,500,636,961,661,403,286,"3,447",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5112000,Duisburg,X,"18,118",9,28,86,185,427,735,764,859,"1,623","1,665","4,023","1,081","1,044","2,125","2,728","3,939","2,762","1,596",945,"14,095",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5111000,Düsseldorf,M,"17,308",4,10,33,90,194,331,444,818,"1,262","1,846","3,439","1,202","1,138","2,340","2,694","3,820","2,615","1,551",849,"13,869",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5111000,Düsseldorf,W,"5,219",3,3,4,21,114,145,287,332,619,486,"1,250",285,291,576,672,"1,086",776,503,356,"3,969",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",5111000,Düsseldorf,X,"22,527",7,13,37,111,308,476,731,"1,150","1,881","2,332","4,689","1,487","1,429","2,916","3,366","4,906","3,391","2,054","1,205","17,838",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",16051000,Erfurt,M,"6,309",1,17,35,67,88,208,179,340,519,614,"1,341",372,334,706,"1,034","1,559",810,563,296,"4,968",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",16051000,Erfurt,W,"2,327",1,1,14,12,37,65,118,121,239,204,508,118,138,256,349,546,279,208,181,"1,819",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",16051000,Erfurt,X,"8,636",2,18,49,79,125,273,297,461,758,818,"1,849",490,472,962,"1,383","2,105","1,089",771,477,"6,787",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",9562000,Erlangen,M,"2,282",0,3,13,19,43,78,89,128,217,264,559,165,148,313,339,456,303,192,120,"1,723",2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",9562000,Erlangen,W,716,0,0,0,5,22,27,45,52,97,68,192,37,42,79,99,123,89,74,60,524,2017
890000,"Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000)",9562000,Erlangen,X,"2,998",0,3,13,24,65,105,134,180,314,332,751,202,190,392,438,579,392,266,180,"2,247",2017
